frame,abstime,reltime,Cursor 1 [C],Cursor 2 [C],Cursor 3 [C]
30821,33:37.9,1036.902,5.48E+01,4.91E+01,4.43E+01
30822,33:38.0,1036.963,5.48E+01,4.91E+01,4.43E+01
30823,33:38.1,1037.026,5.48E+01,4.91E+01,4.43E+01
30824,33:38.1,1037.088,5.48E+01,4.91E+01,4.43E+01
30825,33:38.2,1037.151,5.48E+01,4.91E+01,4.43E+01
30826,33:38.2,1037.212,5.48E+01,4.91E+01,4.43E+01
30827,33:38.3,1037.276,5.48E+01,4.91E+01,4.43E+01
30828,33:38.4,1037.34,5.47E+01,4.91E+01,4.43E+01
30829,33:38.4,1037.401,5.47E+01,4.91E+01,4.43E+01
30830,33:38.5,1037.462,5.47E+01,4.90E+01,4.43E+01
30831,33:38.6,1037.527,5.47E+01,4.90E+01,4.43E+01
30832,33:38.6,1037.589,5.47E+01,4.90E+01,4.43E+01
30833,33:38.7,1037.65,5.47E+01,4.90E+01,4.43E+01
30834,33:38.7,1037.715,5.47E+01,4.90E+01,4.43E+01
30835,33:38.8,1037.778,5.47E+01,4.90E+01,4.43E+01
30836,33:38.9,1037.84,5.47E+01,4.90E+01,4.43E+01
30837,33:38.9,1037.903,5.47E+01,4.90E+01,4.43E+01
30838,33:39.0,1037.965,5.47E+01,4.90E+01,4.43E+01
30839,33:39.2,1038.146,5.46E+01,4.90E+01,4.44E+01
30840,33:39.2,1038.183,5.47E+01,4.90E+01,4.44E+01
30841,33:39.3,1038.224,5.47E+01,4.90E+01,4.44E+01
30842,33:39.3,1038.275,5.46E+01,4.89E+01,4.44E+01
30843,33:39.4,1038.341,5.46E+01,4.90E+01,4.44E+01
30844,33:39.4,1038.403,5.46E+01,4.90E+01,4.43E+01
30845,33:39.5,1038.464,5.46E+01,4.89E+01,4.43E+01
30846,33:39.6,1038.527,5.46E+01,4.89E+01,4.43E+01
30847,33:39.6,1038.59,5.46E+01,4.90E+01,4.44E+01
30848,33:39.7,1038.65,5.47E+01,4.90E+01,4.43E+01
30849,33:39.7,1038.716,5.47E+01,4.90E+01,4.43E+01
30850,33:39.8,1038.775,5.47E+01,4.90E+01,4.43E+01
30851,33:39.9,1038.84,5.47E+01,4.90E+01,4.43E+01
30852,33:39.9,1038.901,5.47E+01,4.90E+01,4.43E+01
30853,33:40.0,1038.962,5.47E+01,4.90E+01,4.43E+01
30854,33:40.1,1039.027,5.47E+01,4.90E+01,4.43E+01
30855,33:40.1,1039.09,5.47E+01,4.90E+01,4.43E+01
30856,33:40.2,1039.149,5.47E+01,4.90E+01,4.43E+01
30857,33:40.2,1039.215,5.47E+01,4.90E+01,4.43E+01
30858,33:40.3,1039.277,5.47E+01,4.90E+01,4.43E+01
30859,33:40.4,1039.338,5.47E+01,4.91E+01,4.43E+01
30860,33:40.4,1039.401,5.47E+01,4.90E+01,4.43E+01
30861,33:40.5,1039.464,5.47E+01,4.90E+01,4.43E+01
30862,33:40.6,1039.526,5.47E+01,4.90E+01,4.43E+01
30863,33:40.6,1039.589,5.47E+01,4.91E+01,4.43E+01
30864,33:40.7,1039.651,5.47E+01,4.90E+01,4.43E+01
30865,33:40.7,1039.714,5.47E+01,4.90E+01,4.43E+01
30866,33:40.8,1039.775,5.47E+01,4.90E+01,4.44E+01
30867,33:40.9,1039.837,5.47E+01,4.90E+01,4.44E+01
30868,33:40.9,1039.903,5.47E+01,4.91E+01,4.44E+01
30869,33:41.0,1039.965,5.47E+01,4.91E+01,4.44E+01
30870,33:41.1,1040.025,5.47E+01,4.91E+01,4.44E+01
30871,33:41.1,1040.091,5.47E+01,4.91E+01,4.44E+01
30872,33:41.2,1040.149,5.47E+01,4.91E+01,4.44E+01
30873,33:41.2,1040.215,5.47E+01,4.91E+01,4.44E+01
30874,33:41.3,1040.274,5.47E+01,4.91E+01,4.44E+01
30875,33:41.4,1040.337,5.46E+01,4.91E+01,4.44E+01
30876,33:41.4,1040.402,5.47E+01,4.91E+01,4.44E+01
30877,33:41.5,1040.464,5.47E+01,4.91E+01,4.44E+01
30878,33:41.6,1040.527,5.47E+01,4.91E+01,4.44E+01
30879,33:41.6,1040.59,5.47E+01,4.91E+01,4.45E+01
30880,33:41.7,1040.652,5.47E+01,4.91E+01,4.45E+01
30881,33:41.7,1040.717,5.47E+01,4.91E+01,4.45E+01
30882,33:41.8,1040.775,5.47E+01,4.91E+01,4.45E+01
30883,33:41.9,1040.84,5.47E+01,4.91E+01,4.45E+01
30884,33:41.9,1040.902,5.47E+01,4.91E+01,4.45E+01
30885,33:42.0,1040.963,5.47E+01,4.91E+01,4.46E+01
30886,33:42.1,1041.026,5.47E+01,4.91E+01,4.46E+01
30887,33:42.1,1041.088,5.47E+01,4.91E+01,4.46E+01
30888,33:42.2,1041.151,5.47E+01,4.91E+01,4.45E+01
30889,33:42.2,1041.214,5.47E+01,4.91E+01,4.45E+01
30890,33:42.3,1041.277,5.47E+01,4.90E+01,4.45E+01
30891,33:42.4,1041.339,5.47E+01,4.90E+01,4.45E+01
30892,33:42.4,1041.403,5.47E+01,4.90E+01,4.44E+01
30893,33:42.5,1041.462,5.47E+01,4.90E+01,4.44E+01
30894,33:42.6,1041.529,5.47E+01,4.90E+01,4.44E+01
30895,33:42.6,1041.587,5.46E+01,4.90E+01,4.44E+01
30896,33:42.7,1041.652,5.46E+01,4.90E+01,4.44E+01
30897,33:42.7,1041.715,5.46E+01,4.89E+01,4.44E+01
30898,33:42.8,1041.777,5.46E+01,4.89E+01,4.43E+01
30899,33:42.9,1041.84,5.46E+01,4.89E+01,4.43E+01
30900,33:42.9,1041.901,5.45E+01,4.89E+01,4.43E+01
30901,33:43.0,1041.966,5.45E+01,4.89E+01,4.43E+01
30902,33:43.1,1042.025,5.45E+01,4.89E+01,4.43E+01
30903,33:43.1,1042.089,5.45E+01,4.89E+01,4.43E+01
30904,33:43.2,1042.151,5.45E+01,4.89E+01,4.42E+01
30905,33:43.2,1042.213,5.45E+01,4.88E+01,4.42E+01
30906,33:43.3,1042.278,5.45E+01,4.88E+01,4.41E+01
30907,33:43.4,1042.339,5.44E+01,4.88E+01,4.41E+01
30908,33:43.4,1042.401,5.44E+01,4.88E+01,4.41E+01
30909,33:43.5,1042.464,5.43E+01,4.87E+01,4.40E+01
30910,33:43.6,1042.526,5.43E+01,4.87E+01,4.40E+01
30911,33:43.6,1042.589,5.43E+01,4.87E+01,4.39E+01
30912,33:43.7,1042.651,5.42E+01,4.86E+01,4.38E+01
30913,33:43.7,1042.722,5.42E+01,4.86E+01,4.38E+01
30914,33:43.8,1042.775,5.41E+01,4.85E+01,4.38E+01
30915,33:43.9,1042.839,5.41E+01,4.85E+01,4.37E+01
30916,33:43.9,1042.9,5.40E+01,4.85E+01,4.37E+01
30917,33:44.0,1042.964,5.40E+01,4.84E+01,4.36E+01
30918,33:44.2,1043.164,5.39E+01,4.82E+01,4.35E+01
30919,33:44.2,1043.214,5.38E+01,4.81E+01,4.34E+01
30920,33:44.3,1043.278,5.38E+01,4.80E+01,4.33E+01
30921,33:44.4,1043.338,5.36E+01,4.80E+01,4.33E+01
30922,33:44.4,1043.402,5.36E+01,4.80E+01,4.33E+01
30923,33:44.5,1043.463,5.35E+01,4.80E+01,4.32E+01
30924,33:44.6,1043.526,5.35E+01,4.79E+01,4.31E+01
30925,33:44.6,1043.588,5.35E+01,4.79E+01,4.31E+01
30926,33:44.7,1043.653,5.33E+01,4.78E+01,4.31E+01
30927,33:44.7,1043.714,5.33E+01,4.78E+01,4.31E+01
30928,33:44.8,1043.778,5.33E+01,4.77E+01,4.30E+01
30929,33:44.9,1043.839,5.32E+01,4.77E+01,4.30E+01
30930,33:44.9,1043.902,5.32E+01,4.76E+01,4.29E+01
30931,33:45.0,1043.966,5.32E+01,4.76E+01,4.29E+01
30932,33:45.1,1044.026,5.32E+01,4.76E+01,4.28E+01
30933,33:45.1,1044.09,5.31E+01,4.75E+01,4.29E+01
30934,33:45.2,1044.151,5.31E+01,4.75E+01,4.27E+01
30935,33:45.2,1044.213,5.31E+01,4.75E+01,4.27E+01
30936,33:45.3,1044.287,5.31E+01,4.74E+01,4.27E+01
30937,33:45.4,1044.339,5.30E+01,4.74E+01,4.27E+01
30938,33:45.4,1044.402,5.30E+01,4.73E+01,4.26E+01
30939,33:45.5,1044.464,5.30E+01,4.73E+01,4.26E+01
30940,33:45.6,1044.527,5.29E+01,4.73E+01,4.26E+01
30941,33:45.6,1044.589,5.29E+01,4.72E+01,4.25E+01
30942,33:45.7,1044.651,5.28E+01,4.72E+01,4.25E+01
30943,33:45.7,1044.713,5.28E+01,4.72E+01,4.25E+01
30944,33:45.8,1044.785,5.28E+01,4.72E+01,4.25E+01
30945,33:45.9,1044.838,5.28E+01,4.72E+01,4.24E+01
30946,33:45.9,1044.901,5.27E+01,4.72E+01,4.24E+01
30947,33:46.0,1044.963,5.27E+01,4.71E+01,4.23E+01
30948,33:46.1,1045.029,5.26E+01,4.71E+01,4.23E+01
30949,33:46.1,1045.09,5.26E+01,4.71E+01,4.23E+01
30950,33:46.2,1045.153,5.25E+01,4.71E+01,4.23E+01
30951,33:46.2,1045.215,5.25E+01,4.71E+01,4.22E+01
30952,33:46.3,1045.276,5.25E+01,4.70E+01,4.22E+01
30953,33:46.4,1045.337,5.25E+01,4.70E+01,4.22E+01
30954,33:46.4,1045.402,5.24E+01,4.70E+01,4.21E+01
30955,33:46.5,1045.463,5.24E+01,4.69E+01,4.21E+01
30956,33:46.6,1045.526,5.24E+01,4.69E+01,4.21E+01
30957,33:46.6,1045.587,5.24E+01,4.69E+01,4.21E+01
30958,33:46.7,1045.651,5.23E+01,4.69E+01,4.21E+01
30959,33:46.7,1045.713,5.23E+01,4.69E+01,4.20E+01
30960,33:46.8,1045.776,5.23E+01,4.68E+01,4.20E+01
30961,33:46.9,1045.837,5.23E+01,4.68E+01,4.20E+01
30962,33:46.9,1045.903,5.23E+01,4.68E+01,4.20E+01
30963,33:47.0,1045.962,5.22E+01,4.68E+01,4.20E+01
30964,33:47.1,1046.028,5.22E+01,4.67E+01,4.19E+01
30965,33:47.1,1046.091,5.22E+01,4.67E+01,4.19E+01
30966,33:47.2,1046.153,5.22E+01,4.67E+01,4.19E+01
30967,33:47.2,1046.223,5.22E+01,4.67E+01,4.19E+01
30968,33:47.3,1046.275,5.21E+01,4.67E+01,4.19E+01
30969,33:47.4,1046.34,5.20E+01,4.66E+01,4.18E+01
30970,33:47.4,1046.403,5.20E+01,4.66E+01,4.18E+01
30971,33:47.5,1046.462,5.19E+01,4.66E+01,4.17E+01
30972,33:47.6,1046.528,5.19E+01,4.65E+01,4.17E+01
30973,33:47.6,1046.59,5.19E+01,4.65E+01,4.17E+01
30974,33:47.7,1046.653,5.19E+01,4.65E+01,4.16E+01
30975,33:47.7,1046.714,5.18E+01,4.64E+01,4.16E+01
30976,33:47.8,1046.776,5.18E+01,4.64E+01,4.16E+01
30977,33:47.9,1046.841,5.18E+01,4.64E+01,4.15E+01
30978,33:47.9,1046.903,5.17E+01,4.64E+01,4.15E+01
30979,33:48.0,1046.964,5.17E+01,4.64E+01,4.15E+01
30980,33:48.1,1047.027,5.17E+01,4.64E+01,4.15E+01
30981,33:48.1,1047.089,5.17E+01,4.63E+01,4.15E+01
30982,33:48.2,1047.152,5.17E+01,4.63E+01,4.14E+01
30983,33:48.2,1047.215,5.16E+01,4.63E+01,4.14E+01
30984,33:48.3,1047.277,5.16E+01,4.63E+01,4.14E+01
30985,33:48.4,1047.339,5.16E+01,4.63E+01,4.14E+01
30986,33:48.4,1047.401,5.15E+01,4.63E+01,4.13E+01
30987,33:48.5,1047.466,5.15E+01,4.62E+01,4.13E+01
30988,33:48.6,1047.525,5.15E+01,4.62E+01,4.13E+01
30989,33:48.6,1047.591,5.15E+01,4.61E+01,4.13E+01
30990,33:48.7,1047.651,5.14E+01,4.61E+01,4.13E+01
30991,33:48.7,1047.713,5.14E+01,4.61E+01,4.13E+01
30992,33:48.8,1047.779,5.14E+01,4.61E+01,4.12E+01
30993,33:48.9,1047.839,5.13E+01,4.61E+01,4.12E+01
30994,33:48.9,1047.904,5.13E+01,4.60E+01,4.12E+01
30995,33:49.0,1047.965,5.13E+01,4.60E+01,4.12E+01
30996,33:49.2,1048.145,5.12E+01,4.59E+01,4.11E+01
30997,33:49.2,1048.188,5.12E+01,4.59E+01,4.11E+01
30998,33:49.3,1048.232,5.11E+01,4.59E+01,4.11E+01
30999,33:49.3,1048.277,5.11E+01,4.59E+01,4.11E+01
31000,33:49.4,1048.339,5.11E+01,4.59E+01,4.10E+01
31001,33:49.4,1048.402,5.11E+01,4.59E+01,4.10E+01
31002,33:49.5,1048.464,5.10E+01,4.59E+01,4.10E+01
31003,33:49.6,1048.527,5.10E+01,4.58E+01,4.09E+01
31004,33:49.6,1048.588,5.10E+01,4.58E+01,4.09E+01
31005,33:49.7,1048.651,5.09E+01,4.57E+01,4.09E+01
31006,33:49.7,1048.713,5.08E+01,4.57E+01,4.09E+01
31007,33:49.8,1048.776,5.08E+01,4.57E+01,4.09E+01
31008,33:49.9,1048.841,5.08E+01,4.57E+01,4.08E+01
31009,33:49.9,1048.903,5.08E+01,4.56E+01,4.08E+01
31010,33:50.0,1048.964,5.07E+01,4.56E+01,4.08E+01
31011,33:50.1,1049.027,5.07E+01,4.56E+01,4.08E+01
31012,33:50.1,1049.088,5.07E+01,4.55E+01,4.08E+01
31013,33:50.2,1049.153,5.07E+01,4.55E+01,4.07E+01
31014,33:50.2,1049.215,5.07E+01,4.55E+01,4.07E+01
31015,33:50.3,1049.276,5.06E+01,4.55E+01,4.07E+01
31016,33:50.4,1049.339,5.06E+01,4.55E+01,4.06E+01
31017,33:50.4,1049.402,5.05E+01,4.54E+01,4.06E+01
31018,33:50.5,1049.465,5.05E+01,4.54E+01,4.06E+01
31019,33:50.6,1049.527,5.05E+01,4.54E+01,4.05E+01
31020,33:50.6,1049.589,5.04E+01,4.54E+01,4.05E+01
31021,33:50.7,1049.652,5.03E+01,4.53E+01,4.05E+01
31022,33:50.7,1049.716,5.03E+01,4.53E+01,4.05E+01
31023,33:50.8,1049.775,5.03E+01,4.53E+01,4.05E+01
31024,33:50.9,1049.84,5.03E+01,4.52E+01,4.04E+01
31025,33:50.9,1049.902,5.03E+01,4.52E+01,4.04E+01
31026,33:51.0,1049.963,5.02E+01,4.52E+01,4.04E+01
31027,33:51.1,1050.028,5.01E+01,4.52E+01,4.04E+01
31028,33:51.1,1050.089,5.01E+01,4.51E+01,4.04E+01
31029,33:51.2,1050.151,5.01E+01,4.51E+01,4.04E+01
31030,33:51.2,1050.216,5.01E+01,4.51E+01,4.04E+01
31031,33:51.3,1050.278,5.01E+01,4.51E+01,4.03E+01
31032,33:51.4,1050.339,5.00E+01,4.51E+01,4.03E+01
31033,33:51.4,1050.404,5.00E+01,4.50E+01,4.03E+01
31034,33:51.5,1050.464,5.00E+01,4.50E+01,4.03E+01
31035,33:51.6,1050.528,4.98E+01,4.50E+01,4.02E+01
31036,33:51.6,1050.59,4.98E+01,4.49E+01,4.02E+01
31037,33:51.7,1050.654,4.98E+01,4.49E+01,4.01E+01
31038,33:51.7,1050.715,4.97E+01,4.49E+01,4.02E+01
31039,33:51.8,1050.778,4.97E+01,4.49E+01,4.01E+01
31040,33:51.9,1050.839,4.97E+01,4.49E+01,4.00E+01
31041,33:51.9,1050.902,4.96E+01,4.48E+01,4.01E+01
31042,33:52.0,1050.964,4.96E+01,4.48E+01,4.01E+01
31043,33:52.1,1051.025,4.96E+01,4.48E+01,4.01E+01
31044,33:52.1,1051.088,4.95E+01,4.48E+01,4.01E+01
31045,33:52.2,1051.151,4.95E+01,4.47E+01,4.00E+01
31046,33:52.2,1051.213,4.95E+01,4.47E+01,4.00E+01
31047,33:52.3,1051.278,4.95E+01,4.47E+01,4.00E+01
31048,33:52.4,1051.339,4.95E+01,4.47E+01,3.99E+01
31049,33:52.4,1051.401,4.94E+01,4.47E+01,3.98E+01
31050,33:52.5,1051.466,4.94E+01,4.46E+01,3.98E+01
31051,33:52.6,1051.528,4.93E+01,4.46E+01,3.98E+01
31052,33:52.6,1051.59,4.93E+01,4.46E+01,3.99E+01
31053,33:52.7,1051.651,4.93E+01,4.46E+01,3.99E+01
31054,33:52.7,1051.714,4.92E+01,4.46E+01,3.98E+01
31055,33:52.8,1051.776,4.92E+01,4.46E+01,3.98E+01
31056,33:52.9,1051.841,4.92E+01,4.46E+01,3.98E+01
31057,33:52.9,1051.903,4.92E+01,4.45E+01,3.98E+01
31058,33:53.0,1051.964,4.91E+01,4.44E+01,3.97E+01
31059,33:53.1,1052.026,4.90E+01,4.44E+01,3.97E+01
31060,33:53.1,1052.091,4.90E+01,4.44E+01,3.97E+01
31061,33:53.2,1052.152,4.90E+01,4.44E+01,3.97E+01
31062,33:53.2,1052.215,4.90E+01,4.43E+01,3.96E+01
31063,33:53.3,1052.278,4.90E+01,4.43E+01,3.97E+01
31064,33:53.4,1052.339,4.90E+01,4.43E+01,3.96E+01
31065,33:53.4,1052.401,4.90E+01,4.43E+01,3.96E+01
31066,33:53.5,1052.466,4.89E+01,4.43E+01,3.96E+01
31067,33:53.6,1052.528,4.89E+01,4.43E+01,3.96E+01
31068,33:53.6,1052.588,4.88E+01,4.43E+01,3.96E+01
31069,33:53.7,1052.653,4.88E+01,4.43E+01,3.95E+01
31070,33:53.7,1052.718,4.88E+01,4.43E+01,3.95E+01
31071,33:53.8,1052.776,4.88E+01,4.43E+01,3.95E+01
31072,33:53.9,1052.841,4.87E+01,4.43E+01,3.95E+01
31073,33:53.9,1052.904,4.87E+01,4.43E+01,3.95E+01
31074,33:54.0,1052.965,4.88E+01,4.43E+01,3.95E+01
31075,33:54.2,1053.163,4.87E+01,4.43E+01,3.95E+01
31076,33:54.2,1053.214,4.87E+01,4.42E+01,3.95E+01
31077,33:54.3,1053.277,4.87E+01,4.42E+01,3.95E+01
31078,33:54.4,1053.338,4.87E+01,4.42E+01,3.94E+01
31079,33:54.4,1053.402,4.87E+01,4.42E+01,3.95E+01
31080,33:54.5,1053.463,4.87E+01,4.42E+01,3.94E+01
31081,33:54.6,1053.528,4.87E+01,4.42E+01,3.94E+01
31082,33:54.6,1053.588,4.86E+01,4.42E+01,3.94E+01
31083,33:54.7,1053.65,4.86E+01,4.42E+01,3.94E+01
31084,33:54.7,1053.714,4.86E+01,4.41E+01,3.94E+01
31085,33:54.8,1053.777,4.86E+01,4.41E+01,3.94E+01
31086,33:55.3,1054.276,4.90E+01,4.46E+01,3.98E+01
31087,33:55.4,1054.338,4.90E+01,4.46E+01,3.97E+01
31088,33:55.4,1054.403,4.90E+01,4.46E+01,3.98E+01
31089,33:55.5,1054.465,4.90E+01,4.45E+01,3.98E+01
31090,33:55.6,1054.527,4.89E+01,4.44E+01,3.97E+01
31091,33:55.6,1054.589,4.89E+01,4.44E+01,3.97E+01
31092,33:55.7,1054.654,4.89E+01,4.44E+01,3.97E+01
31093,33:55.7,1054.715,4.89E+01,4.43E+01,3.96E+01
31094,33:55.8,1054.777,4.88E+01,4.43E+01,3.96E+01
31095,33:55.9,1054.838,4.88E+01,4.43E+01,3.96E+01
31096,33:55.9,1054.903,4.88E+01,4.43E+01,3.96E+01
31097,33:56.0,1054.966,4.87E+01,4.43E+01,3.96E+01
31098,33:56.1,1055.029,4.87E+01,4.43E+01,3.96E+01
31099,33:56.1,1055.091,4.87E+01,4.42E+01,3.95E+01
31100,33:56.2,1055.151,4.87E+01,4.42E+01,3.95E+01
31101,33:56.2,1055.214,4.86E+01,4.42E+01,3.95E+01
31102,33:56.3,1055.277,4.86E+01,4.42E+01,3.95E+01
31103,33:56.4,1055.338,4.85E+01,4.42E+01,3.94E+01
31104,33:56.4,1055.403,4.85E+01,4.42E+01,3.94E+01
31105,33:56.5,1055.464,4.85E+01,4.41E+01,3.94E+01
31106,33:56.6,1055.527,4.85E+01,4.40E+01,3.94E+01
31107,33:56.6,1055.588,4.85E+01,4.41E+01,3.93E+01
31108,33:56.7,1055.651,4.83E+01,4.40E+01,3.93E+01
31109,33:56.7,1055.713,4.83E+01,4.40E+01,3.93E+01
31110,33:56.8,1055.778,4.84E+01,4.40E+01,3.93E+01
31111,33:56.9,1055.839,4.84E+01,4.40E+01,3.93E+01
31112,33:56.9,1055.901,4.84E+01,4.40E+01,3.93E+01
31113,33:57.0,1055.966,4.84E+01,4.40E+01,3.93E+01
31114,33:57.1,1056.028,4.83E+01,4.40E+01,3.93E+01
31115,33:57.1,1056.089,4.83E+01,4.40E+01,3.93E+01
31116,33:57.2,1056.154,4.83E+01,4.39E+01,3.93E+01
31117,33:57.2,1056.215,4.82E+01,4.39E+01,3.93E+01
31118,33:57.3,1056.276,4.82E+01,4.39E+01,3.92E+01
31119,33:57.4,1056.341,4.82E+01,4.38E+01,3.92E+01
31120,33:57.4,1056.403,4.81E+01,4.39E+01,3.92E+01
31121,33:57.5,1056.464,4.81E+01,4.38E+01,3.92E+01
31122,33:57.6,1056.529,4.81E+01,4.38E+01,3.92E+01
31123,33:57.6,1056.588,4.81E+01,4.38E+01,3.92E+01
31124,33:57.7,1056.653,4.81E+01,4.38E+01,3.91E+01
31125,33:57.7,1056.715,4.81E+01,4.38E+01,3.91E+01
31126,33:57.8,1056.777,4.81E+01,4.37E+01,3.91E+01
31127,33:57.9,1056.838,4.81E+01,4.37E+01,3.91E+01
31128,33:57.9,1056.903,4.79E+01,4.37E+01,3.90E+01
31129,33:58.0,1056.965,4.79E+01,4.37E+01,3.90E+01
31130,33:58.1,1057.029,4.79E+01,4.37E+01,3.90E+01
31131,33:58.1,1057.089,4.78E+01,4.37E+01,3.90E+01
31132,33:58.2,1057.152,4.78E+01,4.36E+01,3.90E+01
31133,33:58.2,1057.213,4.78E+01,4.36E+01,3.90E+01
31134,33:58.3,1057.278,4.78E+01,4.36E+01,3.90E+01
31135,33:58.4,1057.341,4.78E+01,4.36E+01,3.89E+01
31136,33:58.4,1057.403,4.78E+01,4.36E+01,3.89E+01
31137,33:58.5,1057.464,4.78E+01,4.36E+01,3.89E+01
31138,33:58.6,1057.525,4.78E+01,4.36E+01,3.89E+01
31139,33:58.6,1057.591,4.77E+01,4.36E+01,3.89E+01
31140,33:58.7,1057.65,4.77E+01,4.36E+01,3.89E+01
31141,33:58.7,1057.716,4.77E+01,4.36E+01,3.89E+01
31142,33:58.8,1057.776,4.77E+01,4.35E+01,3.89E+01
31143,33:58.9,1057.841,4.77E+01,4.35E+01,3.89E+01
31144,33:58.9,1057.9,4.76E+01,4.35E+01,3.88E+01
31145,33:59.0,1057.966,4.76E+01,4.35E+01,3.88E+01
31146,33:59.2,1058.147,4.76E+01,4.34E+01,3.87E+01
31147,33:59.2,1058.184,4.76E+01,4.34E+01,3.87E+01
31148,33:59.2,1058.22,4.76E+01,4.34E+01,3.87E+01
31149,33:59.3,1058.288,4.76E+01,4.34E+01,3.87E+01
31150,33:59.4,1058.338,4.75E+01,4.34E+01,3.87E+01
31151,33:59.4,1058.403,4.75E+01,4.34E+01,3.87E+01
31152,33:59.5,1058.464,4.75E+01,4.34E+01,3.87E+01
31153,33:59.6,1058.529,4.75E+01,4.34E+01,3.87E+01
31154,33:59.6,1058.591,4.75E+01,4.34E+01,3.87E+01
31155,33:59.7,1058.653,4.74E+01,4.34E+01,3.87E+01
31156,33:59.7,1058.714,4.74E+01,4.33E+01,3.87E+01
31157,33:59.8,1058.778,4.74E+01,4.33E+01,3.87E+01
31158,33:59.9,1058.841,4.74E+01,4.33E+01,3.87E+01
31159,33:59.9,1058.903,4.74E+01,4.33E+01,3.87E+01
31160,34:00.0,1058.965,4.73E+01,4.33E+01,3.87E+01
31161,34:00.1,1059.028,4.73E+01,4.32E+01,3.86E+01
31162,34:00.1,1059.09,4.73E+01,4.32E+01,3.86E+01
31163,34:00.2,1059.151,4.73E+01,4.32E+01,3.85E+01
31164,34:00.2,1059.215,4.71E+01,4.31E+01,3.86E+01
31165,34:00.3,1059.275,4.71E+01,4.31E+01,3.85E+01
31166,34:00.4,1059.341,4.72E+01,4.31E+01,3.85E+01
31167,34:00.4,1059.4,4.71E+01,4.31E+01,3.86E+01
31168,34:00.5,1059.466,4.71E+01,4.31E+01,3.85E+01
31169,34:00.6,1059.528,4.70E+01,4.31E+01,3.84E+01
31170,34:00.6,1059.589,4.70E+01,4.31E+01,3.84E+01
31171,34:00.7,1059.654,4.70E+01,4.30E+01,3.84E+01
31172,34:00.7,1059.715,4.70E+01,4.30E+01,3.84E+01
31173,34:00.8,1059.778,4.69E+01,4.30E+01,3.84E+01
31174,34:00.9,1059.839,4.69E+01,4.30E+01,3.84E+01
31175,34:00.9,1059.904,4.69E+01,4.30E+01,3.84E+01
31176,34:01.0,1059.965,4.69E+01,4.30E+01,3.84E+01
31177,34:01.1,1060.028,4.69E+01,4.30E+01,3.84E+01
31178,34:01.1,1060.089,4.68E+01,4.29E+01,3.84E+01
31179,34:01.2,1060.157,4.68E+01,4.30E+01,3.84E+01
31180,34:01.2,1060.214,4.68E+01,4.30E+01,3.83E+01
31181,34:01.3,1060.277,4.68E+01,4.30E+01,3.84E+01
31182,34:01.4,1060.339,4.68E+01,4.30E+01,3.84E+01
31183,34:01.4,1060.401,4.68E+01,4.30E+01,3.84E+01
31184,34:01.5,1060.466,4.67E+01,4.29E+01,3.83E+01
31185,34:01.6,1060.527,4.67E+01,4.29E+01,3.83E+01
31186,34:01.6,1060.592,4.67E+01,4.29E+01,3.83E+01
31187,34:01.7,1060.654,4.67E+01,4.29E+01,3.83E+01
31188,34:01.7,1060.715,4.67E+01,4.29E+01,3.83E+01
31189,34:01.8,1060.778,4.67E+01,4.29E+01,3.83E+01
31190,34:01.9,1060.841,4.67E+01,4.29E+01,3.83E+01
31191,34:01.9,1060.902,4.67E+01,4.29E+01,3.83E+01
31192,34:02.0,1060.964,4.67E+01,4.29E+01,3.83E+01
31193,34:02.1,1061.027,4.67E+01,4.29E+01,3.83E+01
31194,34:02.1,1061.09,4.67E+01,4.29E+01,3.82E+01
31195,34:02.2,1061.153,4.67E+01,4.29E+01,3.82E+01
31196,34:02.2,1061.216,4.67E+01,4.28E+01,3.82E+01
31197,34:02.3,1061.275,4.67E+01,4.28E+01,3.82E+01
31198,34:02.4,1061.341,4.66E+01,4.28E+01,3.82E+01
31199,34:02.4,1061.401,4.66E+01,4.28E+01,3.82E+01
31200,34:02.5,1061.466,4.66E+01,4.28E+01,3.82E+01
31201,34:02.6,1061.527,4.66E+01,4.28E+01,3.82E+01
31202,34:02.6,1061.589,4.66E+01,4.28E+01,3.82E+01
31203,34:02.7,1061.652,4.66E+01,4.28E+01,3.82E+01
31204,34:02.7,1061.714,4.66E+01,4.27E+01,3.82E+01
31205,34:02.8,1061.778,4.65E+01,4.27E+01,3.82E+01
31206,34:02.9,1061.839,4.65E+01,4.27E+01,3.81E+01
31207,34:02.9,1061.902,4.65E+01,4.27E+01,3.81E+01
31208,34:03.0,1061.963,4.65E+01,4.27E+01,3.81E+01
31209,34:03.1,1062.028,4.65E+01,4.27E+01,3.81E+01
31210,34:03.1,1062.09,4.65E+01,4.27E+01,3.82E+01
31211,34:03.2,1062.154,4.65E+01,4.27E+01,3.81E+01
31212,34:03.2,1062.216,4.64E+01,4.27E+01,3.81E+01
31213,34:03.3,1062.278,4.64E+01,4.27E+01,3.81E+01
31214,34:03.4,1062.339,4.64E+01,4.27E+01,3.81E+01
31215,34:03.4,1062.402,4.64E+01,4.26E+01,3.81E+01
31216,34:03.5,1062.464,4.64E+01,4.27E+01,3.81E+01
31217,34:03.6,1062.529,4.63E+01,4.27E+01,3.81E+01
31218,34:03.6,1062.59,4.64E+01,4.26E+01,3.81E+01
